/data/input/wav16/p225/p225_039.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_039.wav,3.20744381
/data/input/wav16/p225/p225_011.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_011.wav,3.24045678
/data/input/wav16/p225/p225_005.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_005.wav,3.25366147
/data/input/wav16/p225/p225_004.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_004.wav,3.30848426
/data/input/wav16/p225/p225_010.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_010.wav,2.88472233
/data/input/wav16/p225/p225_038.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_038.wav,3.05171332
/data/input/wav16/p225/p225_006.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_006.wav,3.32024496
/data/input/wav16/p225/p225_012.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_012.wav,3.44660527
/data/input/wav16/p225/p225_013.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_013.wav,3.06411067
/data/input/wav16/p225/p225_007.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_007.wav,3.08923111
/data/input/wav16/p225/p225_003.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_003.wav,3.21346957
/data/input/wav16/p225/p225_017.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_017.wav,3.20146166
/data/input/wav16/p225/p225_016.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_016.wav,3.23898946
/data/input/wav16/p225/p225_002.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_002.wav,2.73301729
/data/input/wav16/p225/p225_014.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_014.wav,3.18493564
/data/input/wav16/p225/p225_028.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_028.wav,2.5441673
/data/input/wav16/p225/p225_029.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_029.wav,2.71468017
/data/input/wav16/p225/p225_001.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_001.wav,3.32200203
/data/input/wav16/p225/p225_072.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_072.wav,3.00308376
/data/input/wav16/p225/p225_066.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_066.wav,2.66678506
/data/input/wav16/p225/p225_067.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_067.wav,3.16046887
/data/input/wav16/p225/p225_073.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_073.wav,2.55800296
/data/input/wav16/p225/p225_059.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_059.wav,3.18911566
/data/input/wav16/p225/p225_065.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_065.wav,3.16769943
/data/input/wav16/p225/p225_071.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_071.wav,2.66699062
/data/input/wav16/p225/p225_070.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_070.wav,2.94758067
/data/input/wav16/p225/p225_064.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_064.wav,3.79877866
/data/input/wav16/p225/p225_058.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_058.wav,3.0478715
/data/input/wav16/p225/p225_060.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_060.wav,3.47532844
/data/input/wav16/p225/p225_049.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_049.wav,2.59292237
/data/input/wav16/p225/p225_061.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_061.wav,2.92399031
/data/input/wav16/p225/p225_063.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_063.wav,2.83221078
/data/input/wav16/p225/p225_089.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_089.wav,3.17317041
/data/input/wav16/p225/p225_062.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_062.wav,2.91166844
/data/input/wav16/p225/p225_053.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_053.wav,2.76063856
/data/input/wav16/p225/p225_090.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_090.wav,2.96973783
/data/input/wav16/p225/p225_084.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_084.wav,3.28110664
/data/input/wav16/p225/p225_046.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_046.wav,3.04752733
/data/input/wav16/p225/p225_052.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_052.wav,2.98624717
/data/input/wav16/p225/p225_044.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_044.wav,3.09535001
/data/input/wav16/p225/p225_092.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_092.wav,3.2079805
/data/input/wav16/p225/p225_086.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_086.wav,3.0797684
/data/input/wav16/p225/p225_051.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_051.wav,2.89097754
/data/input/wav16/p225/p225_045.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_045.wav,3.18355011
/data/input/wav16/p225/p225_082.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_082.wav,2.95666379
/data/input/wav16/p225/p225_083.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_083.wav,2.91554996
/data/input/wav16/p225/p225_054.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_054.wav,3.22942908
/data/input/wav16/p225/p225_040.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_040.wav,2.61549348
/data/input/wav16/p225/p225_056.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_056.wav,2.88824194
/data/input/wav16/p225/p225_081.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_081.wav,3.08080447
/data/input/wav16/p225/p225_094.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_094.wav,3.99573308
/data/input/wav16/p225/p225_057.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_057.wav,3.03113574
/data/input/wav16/p225/p225_018.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_018.wav,3.15710878
/data/input/wav16/p225/p225_030.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_030.wav,3.3199463
/data/input/wav16/p225/p225_024.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_024.wav,3.22491208
/data/input/wav16/p225/p225_025.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_025.wav,3.12379276
/data/input/wav16/p225/p225_019.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_019.wav,3.48357177
/data/input/wav16/p225/p225_027.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_027.wav,2.8166337
/data/input/wav16/p225/p225_033.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_033.wav,2.96959302
/data/input/wav16/p225/p225_026.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_026.wav,2.54973823
/data/input/wav16/p225/p225_022.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_022.wav,3.17734588
/data/input/wav16/p225/p225_036.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_036.wav,2.87028799
/data/input/wav16/p225/p225_037.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_037.wav,2.83512081
/data/input/wav16/p225/p225_023.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_023.wav,3.38801548
/data/input/wav16/p225/p225_035.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_035.wav,3.01393321
/data/input/wav16/p225/p225_021.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_021.wav,3.48349872
/data/input/wav16/p225/p225_009.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_009.wav,3.06268949
/data/input/wav16/p225/p225_008.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_008.wav,3.23552343
/data/input/wav16/p225/p225_020.wav,/data/output/wav16/ps/PVPS/rt_up/p225/p225_020.wav,3.20445424
